text,created_at
"En esta campaña me dijeron de todo: que soy muy joven, que vuelva a intentarlo en 5 años, en fin.

¿Sabés qué creo?
Que a vos te pasó lo mismo, que no te dieron ese trabajo porque eras joven aunque tenías la capacidad, la fuerza, las ganas.

Por eso quiero tu voto, para que en 5 años lo jovenes tengamos mejores oportunidades, para que esto no nos vuelva a pasar jamás, para que te den ese trabajo, para que tengas esas oportunidades que tanto soñaste.

Prestame tu voto, en 5 años te devolveré una nueva Bolivia.

#CreoEnLosJóvenes #CreoEnVos #TuVozAlPoder",2020-10-09
"¡Pariente, primo, hermano, no importa con lo que digan, en Beni siempre viene con mucho cariño!

¡Gracias mi gente! ¡Gracias por #creer!

#CreoEnBeni #CreoEnVos #TuVosAlPoder",2020-10-09
"La tierra dónde nació mi madre siempre me recibe con mucho cariño.

¡Gracias mi Beni querido!

#CreoEnBeni #CreoEnVos #TuVozAlPoder",2020-10-09
"¡Riberalta me dejó sin palabras!

Gracias por creer en esa nueva Bolivia que tanto soñamos, gracias por creer en mi.

¡Gracias Riberalta!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"¡Feliz día de la democracia para todos los que luchamos por ella!

Hoy es un día muy importante para nosotros los bolivianos.

Recordamos el día en que recuperamos la democracia. El año pasado en esta misma fecha, estábamos luchando contra una nueva tiranía de la que logramos librarnos unidos.

Aún quedan tareas pendientes: luchar contra Morales y su banda de delincuentes, enjuiciar a los que le robaron al pueblo, recuperar nuestros recursos e instaurar un nuevo modelo económico productivo, un modelo que el MAS dice que no existe ni conoce, pero que los cruceños conocemos bien y que hemos probado que funciona.

Prestame tu voto, dame esa oportunidad, y en 5 años te devolveré una nueva y mejor BOLIVIA.

¡Feliz día de la democracia para todos los que luchamos por ella!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"La historia de olvido y abusos de Pando, lleva años repitiéndose.

Sé que tienen fe en que podamos cambiarla, que confían en mi y creen en días mejores. Les agradezco por darme su apoyo, yo les doy mi palabra de trabajar hasta el cansancio para devolverle a Pando la dignidad.

¡Cada día somos más los que creen en una nueva Bolivia!

#CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-10
"¡LOS OBJETIVOS SE LOGRAN SUDANDO LA CAMISETA!

Fue un honor poder compartir con tantos bolivianos abandonados por el centralismo. Sus duras realidades, lo que viven a diario en comunidades como Las Piedras – Gonzalo Moreno, El Naranjal, Monte Sinai, Sena – San Lorenzo y Puerto Rico en Pando. Así nos quedó la polera en un día de recorridos y caravanas.

Hay mucho por hacer, pero apartando las necesidades desatendidas, me quedo con la alegría y el empuje de los pandinos para vencer todos los obstáculos y salir adelante.

""Gracias por venir tan lejos"", me repitieron varias veces. No, gracias a ustedes por permitirme conocerlos, caminando el país es la única forma de entender a nuestro pueblo y nuestra gente.

¡Vamos que se puede, vamos a cambiar Bolivia!

#CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-10
"Ellas tienen la capacidad de cambiar el mundo cuando se lo proponen. Creo en su fuerza, creo en su capacidad, creo en su fe. ¡Creo en ellas! ¡Feliz día de la mujer Boliviana! #CreoEnLasMujeres #CreoEnVos #TuVozAlPoder",2020-10-11
"¡Hermoso domingo en Pando! Esa tierra roja característica, esa gente humilde, valiente, sincera. En las calles de Pando se siente la esperanza de todos esos bolivianos y bolivianas que llevan años esperando cambio, que llevan años cansados de la corrupción, del negociado, de los políticos de siempre. A ustedes quiero darles las gracias por ver en mí a esa persona capaz de hacerlo posible, les doy las gracias por la confianza, por creer en nuestro proyecto. ¡Lograremos potenciar Pando! ¡lograremos cambiar Bolivia! #CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-11
"¡La masacre de Porvenir NO LA PODEMOS OLVIDAR! Con la masacre además de cobrarse vidas, silenciaron las necesidades y sueños de su gente. La estrategia del miedo tuvo éxito cuando muchas familias tuvieron que curar heridos o llorar muertos. Esta fue la forma cobarde de cortar cabezas que usó el MAS. Crear casos fantasmas asesinando gente para poder encarcelar líderes que pensaban distinto. Así lograron humillar a Pando y someterlo a lo que el gran jefe ordenaba. No podemos devolverles los años perdidos a este pueblo pero si podemos devolverles la dignidad. Gracias Porvenir por recibirnos con tanto cariño, el compromiso de su gente con la lucha democrática se ve en las calles. No los defraudaré, cumpliré mi palabra de acabar con el MAS y meter preso a Morales y a todo la banda de maleantes que se dedicó a matar, robar y amedrentar a Bolivia durante 14 años. #CreoEnPorvenir #CreoEnVos #TuVozAlPoder",2020-10-11
"¡Estas son nuestras encuestas! Gracias Pando por salir a las calles a gritarle BASTA a la vieja política y a la dictadura de las encuestas. ¡Se les cayó el teatro, Pando CREE! #CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-11
"Mientras otros esperan que las encuestas truchas les den votos por miedo, nosotros TRABAJAMOS. Gracias Cobija por recibirnos, gracias por creer en nosotros. ¡Estos son los verdaderos números, los que nos interesan, los de la gente! Democracia es incentivar la libertad de elegir del ciudadano y no crear corrientes de miedo y manipulación, como lo tratan de hacer desde los medios parcializados. ¡Gracias Pando, gracias a todos los bolivianos que quieren cambio y renovación! #CreoEnCobija #CreoEnVos #TuVozAlPoder",2020-10-11
"Me llena el corazón de satisfacción ver como un pueblo que tuvo que callar durante años hoy sale a la calle a decir: creo en una nueva Bolivia. Gracias Pando por llenar las calles de gente comprometida con Bolivia, gracias creer en nuestro proyecto de verdadero cambio. Este 18 de octubre volveremos a votar por convicción y con valor después de más de 14 años de dictadura. #CreoEnPando #CreoEnVos #TuVozAlPoder",2020-10-12
¡DIGANME SI MI GENTE NO ES BELLA! 🤣,2020-10-12
"Ustedes me enseñaron que no tenemos derecho a cansarnos, que no tenemos derecho a rendirnos, que los jóvenes son el presente y el futuro del país. Gracias Cobija, gracias Pando. ¡Gracias por creer en mi, yo creo en ustedes! #CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-12
"¿Sabías que a pesar de la pandemia la economía de Santa Cruz siguió creciendo? Lo que hicimos bien en Santa Cruz, es lo que quiero llevar a todo Bolivia. Para que vos que estás pasando necesidades tengas trabajo, para que tus hijos tengan un mejor futuro, para que los jóvenes puedan crear sus propios emprendimientos. Esa es la Bolivia que queremos construir, la productiva, la que cuida tu economía, la que genera oportunidades. Prestame tu voto, en 5 años te devolveré un nuevo país. #CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-12
"¡Llegamos a Trini! Gracias a esta hermosa tierra por recibirnos con tanto cariño. Hoy les dejé mi palabra empeñada: no sólo vamos a ganarle a la vieja política, vamos a acabar con el poder de los corruptos, vamos a meter preso hasta el último delincuente suelto. Se acabó el festín de quienes viven en abundancia a costa de la miseria de nuestra gente. Les pido su voto prestado por 5 años, si en 21 días logramos lo que los concubinos del MAS no pudieron hacer en 14, les aseguro que en una gestión CAMBIAMOS BOLIVIA. ¡Gracias Trinidad, gracias Beni! #CreoEnMiGente #CreoEnVos #TuVozAlPodee",2020-10-12
"¡Vinimos a hacer historia, no a ser más de lo mismo! Vamos a construir una nueva Bolivia de la mano de la gente, una Bolivia para los jóvenes, una Bolivia con oportunidades, productiva, con empleo. Llegó nuestra hora, la hora de la gente, la de las mujeres y los jóvenes, juntos vamos a luchar hasta lograr cambiar Bolivia. #CreoEnBeni #CreoEnVos #TuVozAlPoder",2020-10-13
"MONTERO CREE La valentía los caracteriza, esta tierra de héroes, gente trabajadora y luchadora. GRACIAS POR CREER, gracias por confiar en este proyecto, sin duda llena el corazón de fe y alegría recibir tanto cariño. ¡VIVA MONTERO, VIVA BOLIVIA! #CreoEnMontero #CreoEnMiGente #TuVozAlPoder",2020-10-13
🐜 ¡Nos vemos en el Cristo!🐜 ⏲15:00 hrs. #CreoEnMiGente #CreoEnVos #TuVozAlPoder,2020-10-14
"Este domingo 18 vamos a dejar atrás a la vieja política, vamos a votar sin miedo, vamos a votar con fe y esperanza. Creo en vos y creo en tu voto que es la fuerza del cambio. Este 18, votá por una nueva Bolivia. #CreoEnMiGente #CreoEnVos #TuVozAlPoder",2020-10-14
"Santa Cruz, perdón por el tráfico de hoy ¡Estamos cambiando el país! #CreoEnVos #CreoEnMiGente #TuVozAlPoder",2020-10-14
